model,generation,scaler,imbalance,feature_selection,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,sensitivity,sensitivity_std,specificity,specificity_std,precision,precision_std,npv,npv_std,f1,f1_std,roc_auc,roc_auc_std,pr_auc,pr_auc_std,mcc,mcc_std,train_time_sec
Gen3_LightGBM,3,none,smote,mutual_info_5,0.7152321428571429,0.001953378810039188,0.7151781805381289,0.0019530564953752784,0.6263088900760299,0.007225132102729289,0.8040474710002277,0.004632966083025531,0.761498975648055,0.002688723949513504,0.6829959931924174,0.0031771931165521057,0.6872859972370388,0.0037638620223842327,0.756903977469961,0.0023661152106899054,0.7638881150849516,0.0027379331918841107,0.43736755287702633,0.003419330434651998,23.71308970451355
Gen3_LightGBM,3,none,smote,mutual_info_12,0.7355357142857143,0.002831919915563169,0.7355107901750308,0.00283413472555067,0.6945288008497353,0.007072650709727249,0.7764927795003264,0.002892818304426562,0.7563150479957648,0.0018522490183757396,0.7179491618180341,0.004246231433563648,0.7240881447374115,0.004087980327206921,0.80116713508281,0.002655866153726121,0.7844445085709015,0.0039044944620442988,0.4726399750667822,0.005404660438894439,32.560307025909424
Gen3_LightGBM,3,none,smote_enn,none,0.7297857142857143,0.002586883121773056,0.7297583517972068,0.0025866921727752496,0.6846657359968829,0.003997240971675082,0.7748509675975308,0.0033656573004629447,0.7523126811116713,0.0029707105447684943,0.7110080881450942,0.00274417000262106,0.7168908952592072,0.0029412383162221102,0.7948051013798265,0.0016600043466694018,0.7784299483555844,0.0035299834174233875,0.46141476089079025,0.005163176925744563,55.29862666130066
Gen3_LightGBM,3,none,smote_enn,select_k_best_5,0.7200535714285715,0.003103548824510818,0.7200382747664182,0.0031025420331847117,0.6944575894137099,0.0032291142880360594,0.7456189601191265,0.005259243344863496,0.7316834460686688,0.004156945629488943,0.7095782372016173,0.0026516634016624505,0.7125771823076504,0.0028829849198365827,0.7745728360095377,0.001739940167152167,0.7493781572480244,0.003733123640468682,0.44066869869884656,0.006270154959532057,48.59637689590454
Gen3_LightGBM,3,none,smote_enn,select_k_best_12,0.7310178571428572,0.004850639027962366,0.7309908234839357,0.004854176345533933,0.6862738935376261,0.010932518073881865,0.7757077534302452,0.005144463083976489,0.7534572179618776,0.0039464514444114696,0.7123520461139636,0.006656262047789387,0.7182553145860426,0.006654432379112932,0.7948443775161202,0.0030874102186518966,0.7768297720253158,0.004614924247400559,0.46389114753732097,0.009370825393602516,56.48739147186279
Gen3_LightGBM,3,none,smote_enn,mutual_info_5,0.6955,0.007783256492796115,0.6953836450717292,0.007797140651754713,0.5034130852035381,0.034012570336125404,0.8873542049399201,0.019870510637757917,0.8183335091117027,0.016590380624490367,0.641873878286517,0.011005272379095637,0.6222623744176949,0.021451979510835165,0.736682181112928,0.013860522303594542,0.7436295879284882,0.006246060984149867,0.423950446958278,0.00880664418910109,36.92857336997986
Gen3_LightGBM,3,none,smote_enn,mutual_info_12,0.7314285714285715,0.0038610264840070775,0.7314028390321152,0.003863187856187352,0.6885969431443859,0.009581809933161878,0.7742087349198445,0.0056104813061652395,0.7528633421357804,0.0037480871337673334,0.7134621113314971,0.0055896881441286385,0.7192572243724143,0.005410617454463083,0.7948695689323467,0.0022918675206558365,0.776526933883676,0.005323996738584738,0.4645619086412468,0.007468162505231869,69.1463463306427
Gen3_CatBoost,3,none,none,none,0.7365714285714285,0.002795427206225576,0.7365455800845802,0.0027965089347649305,0.6938142025181212,0.006537000782089692,0.7792769576510391,0.005393656282561711,0.7584550494511428,0.0037936082568955096,0.7181938102892478,0.0037167992560385252,0.7246715823977263,0.0035823304185937884,0.8031959527568564,0.0019530687515223254,0.7855889523593724,0.002546303612257664,0.47486647050296804,0.005542684840266308,706.5665702819824
Gen3_CatBoost,3,none,none,select_k_best_5,0.7278035714285714,0.0012520391530684218,0.7277805257480259,0.0012505449498258923,0.6892045263705169,0.006661327243504596,0.7663565251255349,0.007874747458121986,0.7466652333567618,0.004775075471271755,0.7117443430045264,0.0024812150897863395,0.7167409013283835,0.001848830470300943,0.781422006278674,0.0018741345605565677,0.7546175072447061,0.002199408934432985,0.4569827447974891,0.0028529286265146225,213.65194654464722
Gen3_CatBoost,3,none,none,select_k_best_12,0.7364642857142856,0.0027948567923591176,0.7364386762233576,0.0027981497934680285,0.694207136136828,0.007841512209998968,0.778670216309887,0.005850103820400583,0.7580618475440669,0.003748798148273419,0.7183108333292253,0.004250335327716115,0.7246960621572757,0.003999232518062169,0.8029410834053738,0.0019270361361547789,0.7848419420934358,0.002440681144931662,0.47462151835533417,0.005449541024751855,536.7951619625092
Gen3_CatBoost,3,none,none,mutual_info_5,0.7154107142857142,0.002168448377837679,0.7153569306213218,0.0021678125521914235,0.626809190004397,0.0072613439080506876,0.8039046712382463,0.004377640711593347,0.7615068726191057,0.0025864641157219794,0.6832476850580831,0.003312225996350002,0.6875921808418868,0.003939670193616571,0.7571472939458774,0.002098281039140285,0.7640161958487748,0.00461618444375759,0.4376769824232574,0.0038529636526358187,332.1964259147644
Gen3_CatBoost,3,none,none,mutual_info_12,0.7373214285714285,0.002387119987921575,0.737295455901728,0.002389994607263149,0.6942073085461514,0.007832341352375533,0.7803836032573045,0.006707638593796079,0.759501031027537,0.0042182152407545,0.7187563178450421,0.003953902131050126,0.7253463755274348,0.0035436102981084815,0.8029713193739909,0.001730355343835845,0.7864309350425167,0.0026307615057986357,0.4764202424611912,0.004719049429499342,513.5367245674133
Gen3_CatBoost,3,none,smote,none,0.7368392857142856,0.0033223884941593774,0.7368133032680017,0.00332578889721845,0.6939926972519103,0.007693000183833744,0.7796339092840929,0.004665430047047805,0.7587857068079147,0.003383303155632757,0.7184156190942687,0.004569667618811652,0.7249188444788249,0.00449636517943009,0.803510818984009,0.0019224360147941943,0.7858854927742371,0.0018303915608318033,0.4754103947057232,0.006463167551577145,491.88081645965576
Gen3_CatBoost,3,none,smote,select_k_best_5,0.7278392857142857,0.0012819886496997946,0.7278170978050008,0.0012817978237504818,0.6906696735704043,0.005406860351138787,0.7649645220395977,0.006293876566784434,0.745914554371366,0.003801762148267951,0.7123305788421441,0.0021987541789863737,0.7172023885017605,0.0017158363843265032,0.7817217002811343,0.0017590747624062202,0.7556438839292057,0.0029367656499252,0.456937641138867,0.0027553929180141826,191.12746119499207
Gen3_CatBoost,3,none,smote,select_k_best_12,0.7365714285714287,0.003068935865562988,0.7365456756282767,0.003072113607496866,0.6940284881503072,0.007178921696942265,0.7790628631062461,0.004570720192145555,0.7583219061120092,0.003278032250756321,0.7182862283302417,0.004232895681158068,0.7247288890238528,0.0041428991030973165,0.8031394444899229,0.0020256883694752823,0.7850092526585943,0.002918284379817351,0.47484629534966805,0.005984242558213421,503.07517433166504
Gen3_CatBoost,3,none,smote,mutual_info_5,0.7155178571428572,0.002061243432929735,0.715463859881103,0.0020597699998963527,0.6265590496185093,0.006965807106904721,0.8043686701436966,0.004526560632827383,0.7618671948987743,0.002797314346384396,0.6832250022305869,0.003132724736335019,0.6875893533937115,0.003717840518705058,0.757298359027775,0.0017193748523940942,0.7643753878873409,0.004122957564084745,0.4379517886091643,0.00372069882115461,267.6521599292755
Gen3_CatBoost,3,none,smote,mutual_info_12,0.7368928571428571,0.0034052405590950935,0.7368665367694393,0.0034079106746005166,0.6933495849341326,0.0076649083444376865,0.7803834886047459,0.004588388344889954,0.7592380057815336,0.0034176502553486462,0.7181845031273923,0.004628300615187328,0.7247748639969858,0.004545656471281679,0.8029048207010432,0.0024117206508217845,0.7854755489486624,0.003283781867579491,0.47557400886001117,0.006635359243177606,499.8445391654968
Gen3_CatBoost,3,none,smote_enn,none,0.7319107142857143,0.002429227852463368,0.7318814265095079,0.0024305374350531766,0.6835221896545978,0.005735307718320015,0.7802406633644182,0.004488581117380846,0.7565048016995052,0.003185526163175257,0.7117010255088514,0.0032035607998221493,0.7181458001917389,0.0032056544174466515,0.7954300378428234,0.0013003704218921739,0.77664120080905,0.003798485114105366,0.465978847792958,0.0047911509794905825,1422.4133460521698
Gen3_CatBoost,3,none,smote_enn,select_k_best_5,0.7242321428571429,0.001718929721586996,0.7242138503026567,0.0017189121144897798,0.6939571170760196,0.002108032045379118,0.7544705835292937,0.0026330129684133596,0.7384256165399626,0.002188820739957017,0.7116702505274117,0.0016200734187170843,0.7154988451433527,0.0017294163094854452,0.776889546128321,0.0007300057735814093,0.7495387722194261,0.003022471977533022,0.4492610000988977,0.0034674906922330744,832.998149394989
Gen3_CatBoost,3,none,smote_enn,select_k_best_12,0.7317499999999999,0.0035569348763065138,0.7317208206161039,0.0035596767052941984,0.6833436566076256,0.008866988713087592,0.7800979846245824,0.0037773564403581275,0.7563219427625467,0.0025282345364521005,0.7115784679690452,0.005206111063637766,0.7179533040833158,0.005178110141725416,0.796150838534903,0.0034512655286280986,0.7769686368507613,0.005386103500888694,0.46566538188173884,0.006759484643343057,1414.2850198745728
Gen3_CatBoost,3,none,smote_enn,mutual_info_5,0.6975357142857143,0.009481554326637602,0.6974267260551947,0.009506425073521693,0.5189572926781081,0.0544953730198648,0.8758961594322813,0.037293352464802726,0.8107364715300125,0.028030992918177088,0.646924903624227,0.017285743566972166,0.6299744424079512,0.030401313860261025,0.7360686211485354,0.01462674911675756,0.7452570751365882,0.006623190109534924,0.42486172690490703,0.008918201696703468,885.4785380363464
Gen3_CatBoost,3,none,smote_enn,mutual_info_12,0.7314285714285714,0.003229626091961357,0.731399911711048,0.0032320867406590926,0.6839511376652687,0.009090419012430776,0.7788486857568273,0.004874493787316122,0.755454959479607,0.0028743775092211874,0.7116479650276979,0.005074086418266631,0.7178895504710707,0.004923527839786037,0.7958405865695349,0.0025447206188758185,0.7770047578877151,0.0056391229065418155,0.4649460302775692,0.0061180281787381816,1514.259327173233
Gen4_PyTorch_MLP,4,standard,none,none,0.732125,0.003611560237202028,0.7321012609721462,0.003609560511399053,0.6927780288710268,0.006867698580518094,0.7714244930732657,0.007898343860162603,0.7517455647843619,0.00569903891783219,0.7154496824581361,0.0038905568149211357,0.7210226896779627,0.003910534010741612,0.7981510594318515,0.0028650633956932544,0.7803034998401104,0.002673389204822772,0.4656962292394162,0.0073389557130311275,413.0169892311096
Gen4_PyTorch_MLP,4,standard,none,select_k_best_5,0.72725,0.0014642857142857018,0.727224511410086,0.001465574468798215,0.6846659531049195,0.006314941171423061,0.7697830697152528,0.0073746894825518355,0.7481975692107846,0.004523639491736216,0.709677225471528,0.00247370830187278,0.7149849180456507,0.002003909876642224,0.7814959125461403,0.001742873309112042,0.7556980243056011,0.003364876047258198,0.4561584066201762,0.0031936890702331795,267.41553592681885
Gen4_PyTorch_MLP,4,standard,none,select_k_best_12,0.7322142857142857,0.002058921602020166,0.7321930846797093,0.002059912644619547,0.6964232344934097,0.010254564428420392,0.7679629348660088,0.011131605190676401,0.7499957594250627,0.006607112138816423,0.7170130827835125,0.004321057263760694,0.7221246448802426,0.0032776230739270493,0.7983171689168416,0.002054101660747332,0.7807260818708199,0.00369203381932218,0.46569510913156487,0.004408405503231179,363.14416432380676
Gen4_PyTorch_MLP,4,standard,none,mutual_info_5,0.6745535714285714,0.069862679630129,0.6745497847924808,0.06974319009245403,0.6828723789153359,0.15011258603068547,0.6662271906696258,0.28778908980951257,0.7135860696107332,0.09795786715507074,0.7028243880351818,0.05644980889397648,0.6767329838720049,0.01231217658169149,0.7554414068072426,0.001359528941563337,0.7600659213008154,0.0031408821567510347,0.3729807370656876,0.10993659104112284,282.2327153682709
Gen4_PyTorch_MLP,4,standard,none,mutual_info_12,0.7318749999999999,0.0034446238798262877,0.7318563881990184,0.0034440109298924837,0.6995328218182849,0.01219933145750418,0.7641799545797519,0.012911738352733097,0.7478251988405545,0.007641715462321646,0.7181272884844951,0.005601049145215792,0.7227533286147546,0.004699288448883786,0.7967577264332529,0.002524536446532422,0.7803550812831153,0.0034332440646717053,0.4648307571082892,0.00694725962945434,394.07939076423645
Gen4_PyTorch_MLP,4,standard,smote,none,0.7307499999999999,0.003747703378369874,0.7307224783498156,0.0037423031559440543,0.6844875222264353,0.009176718842270537,0.7769574344731962,0.015512027590797388,0.7542861294356811,0.010670422342947131,0.7114822310609284,0.0025641812230123204,0.7175636570316865,0.0019953771971349342,0.7946152382757556,0.004984694896012772,0.7782804395147865,0.005734251791052648,0.46360033614992996,0.00848359619043958,347.00462579727173
Gen4_PyTorch_MLP,4,standard,smote,select_k_best_5,0.7274464285714286,0.001727257469906241,0.7274212397625004,0.0017317170884448793,0.6863449134077367,0.008439314441470443,0.7684975661172644,0.007589400624242021,0.747612238675364,0.004204660856455559,0.7104558575224539,0.003713979591834354,0.7156174456446129,0.0033122193788391696,0.7814061740122721,0.001600732980776162,0.7553303670047443,0.002831772791997793,0.4564520190706925,0.0033619389028049277,268.48434686660767
Gen4_PyTorch_MLP,4,standard,smote,select_k_best_12,0.7345,0.0022676462219127368,0.73447638610348,0.0022687136056264196,0.695886639209737,0.009580940992007354,0.7730661329972229,0.00851854345373391,0.7539403169286732,0.0047391688243912855,0.7179889961031651,0.0045577031387090535,0.7236868920205086,0.0038441367471325726,0.8005075748684121,0.0018181986147526794,0.7838715660113875,0.002226793838258076,0.47043833827585846,0.004400799225374661,310.065984249115
Gen4_PyTorch_MLP,4,standard,smote,mutual_info_5,0.710482142857143,0.0017049597517542901,0.7104372221236146,0.0017045792143228706,0.6358150548587309,0.007319649827696404,0.7850593893884981,0.004863705873529983,0.7471521240276607,0.002448908765969614,0.683402854634634,0.0031713492131264383,0.6869679791987967,0.0035946442717454522,0.7555575643886223,0.002349700044121513,0.7612316722509391,0.006917851104363402,0.4256864648880769,0.002916640956011582,342.2853720188141
Gen4_PyTorch_MLP,4,standard,smote,mutual_info_12,0.7339107142857143,0.0022773283667042606,0.7338883277719718,0.0022786778965305982,0.6964945927966364,0.006911714559180329,0.7712820627473072,0.006032447079252319,0.7526053446580615,0.003758970089274728,0.7178921683515693,0.0035900745876192796,0.7234321699711761,0.0031995065172976686,0.7996447365336037,0.001239735662839161,0.7834452933058598,0.0025216503275415987,0.4691348996069091,0.004518287851555138,375.0283353328705
