model,generation,scaler,imbalance,feature_selection,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,sensitivity,sensitivity_std,specificity,specificity_std,precision,precision_std,npv,npv_std,f1,f1_std,roc_auc,roc_auc_std,pr_auc,pr_auc_std,mcc,mcc_std,train_time_sec
Gen1_LogisticRegression,1,standard,none,none,0.976154842107573,0.0019364964473371196,0.945012395043979,0.010648253264357564,0.9137617656604998,0.023045288921131644,0.9762630244274583,0.001975674027794616,0.06279479264101687,0.00361537441246607,0.9998469815435262,4.095379069036483e-05,0.1174684507750543,0.006177978186992401,0.9824847005784655,0.010166226011902278,0.773542462252785,0.04381223780902606,0.2359395003364068,0.004804937431703161,2.0886945724487305
Gen1_LogisticRegression,1,standard,none,select_k_best_5,0.9778006978428317,0.0019159960133908636,0.9256025281257436,0.01979488093340415,0.8732229795520935,0.04136330379182086,0.9779820766993936,0.001983783657825257,0.0645385433326306,0.0032927871415786092,0.9997754122891779,7.347279554322986e-05,0.12013148610428412,0.005426148358328009,0.9591556751347727,0.013074855594653899,0.7169705818087243,0.04464610636737535,0.23375088742323163,0.004641301302244553,1.3137640953063965
Gen1_LogisticRegression,1,standard,none,select_k_best_12,0.9738638109240931,0.0017737000696706117,0.9362831465802944,0.017716377139700888,0.8985718922427782,0.03652010481424966,0.9739944009178106,0.00181511915949294,0.05663525603235546,0.0029647436969635274,0.9998195530713454,6.521982439760865e-05,0.10652535739017135,0.0052064955452005195,0.9787311973476864,0.012160400141291714,0.7503692821510815,0.049781781014841375,0.22182009031813857,0.007109734465241286,1.438603162765503
Gen1_LogisticRegression,1,standard,none,mutual_info_5,0.9777216967675393,0.0014316586273202083,0.9268265831508777,0.018965748212260013,0.8757546251217138,0.03930990936526375,0.9778985411800418,0.0014971243056367575,0.06433494088309226,0.0019546324219570843,0.9997798516337795,6.991865982491933e-05,0.11982858522165026,0.003152289484566533,0.9572020800663521,0.010535211979192988,0.7183573231539113,0.03961119235983175,0.23381799539083076,0.004055384720491136,74.23069643974304
Gen1_LogisticRegression,1,standard,none,mutual_info_12,0.9743158726327108,0.0012401867288023948,0.9377731923916116,0.017078585639331994,0.9011035378123985,0.03509974477206037,0.9744428469708248,0.0012868226554704535,0.057609260405241745,0.0016911936622564221,0.9998241329516399,6.268764311932947e-05,0.10828058661506264,0.0029983667696165768,0.9788478508624932,0.011258096276069883,0.7458571318150274,0.05767141285647554,0.22418131961831608,0.005598360741726131,73.40642738342285
Gen1_LogisticRegression,1,standard,smote,none,0.9740174241260504,0.0018494614987646795,0.946469084012592,0.010282788220349887,0.9188250567997404,0.021942080559115104,0.9741131112254434,0.0018812515429664969,0.05812636474895437,0.003095042251507229,0.999855650414587,3.910330166703351e-05,0.10930628267514975,0.005400562509381877,0.9805478534951069,0.0114451929360763,0.7737646980623137,0.035489479099488574,0.22740806124817287,0.00528048528591233,5.048128604888916
Gen1_LogisticRegression,1,standard,smote,select_k_best_5,0.977212578726766,0.0020815187507370295,0.9253079594852032,0.01968896873935053,0.8732229795520935,0.04136330379182086,0.9773929394183132,0.0021516709584073366,0.06298978852581842,0.003261185073607064,0.9997752927870497,7.347701247168998e-05,0.11743939794542299,0.005379876723546104,0.9589530256084743,0.012527174156633219,0.7168621951705904,0.04332670761712456,0.2308207295995736,0.003837266388427161,1.6914465427398682
Gen1_LogisticRegression,1,standard,smote,select_k_best_12,0.9709232153437644,0.0017150627560473335,0.9360739248326837,0.014356675542057896,0.9011035378123985,0.029110793971534155,0.9710443118529689,0.0017303560246420093,0.05128972282091717,0.0028866115540680227,0.999823478430273,5.234483850619763e-05,0.0970380086267061,0.005195638807515381,0.9787519099809453,0.011762406395030704,0.7465975280770054,0.061087721342925484,0.21105099718779835,0.007691892312833595,2.052349805831909
Gen1_LogisticRegression,1,standard,smote,mutual_info_5,0.9767122385832474,0.0015207817825421863,0.9263209782481201,0.019000859917054146,0.8757546251217138,0.03930990936526375,0.9768873313745265,0.0015799639802835527,0.061701503371858,0.0021159207293926963,0.9997796190229739,7.000482041068183e-05,0.1152496326540127,0.003573745090943266,0.9574714748587748,0.010301341567650571,0.7172428273142891,0.03883094250510047,0.2288364730437135,0.005190900207897656,73.61974573135376
Gen1_LogisticRegression,1,standard,smote,mutual_info_12,0.9719063398362922,0.0013110693903682477,0.9353027130111208,0.012972913260578183,0.8985718922427782,0.026321001626571847,0.9720335337794636,0.0013265174331177948,0.05279891189531394,0.0021902265271379682,0.9998191319998565,4.735172915886724e-05,0.09972744679735161,0.0039575501522351635,0.9791140197847058,0.010682967450211505,0.7484105185179202,0.05493561582718177,0.21398342432319084,0.006319114417121426,75.03181767463684
Gen1_LogisticRegression,1,standard,smote_enn,none,0.9732800807566546,0.0016857562598203463,0.946099773332314,0.01036362957382146,0.9188250567997404,0.021942080559115104,0.973374489864888,0.0017162975257438914,0.0565606106743922,0.0026938177857848836,0.9998555343146702,3.916320227080351e-05,0.10653855970628627,0.004714537238279009,0.9804793230250466,0.011549860204843188,0.7831440553137277,0.026413193568441466,0.22424839271601074,0.0048498880078580225,268.99287962913513
Gen1_LogisticRegression,1,standard,smote_enn,select_k_best_5,0.9767034606859927,0.002059048481049237,0.925052959159237,0.019709138128711425,0.8732229795520935,0.04136330379182086,0.9768829387663803,0.0021285101196942546,0.06165953870120329,0.0030055661482672716,0.9997751725800592,7.352454776274583e-05,0.11512856097847943,0.004977246670868467,0.9589552948780227,0.01257200502637687,0.7167416035910336,0.04286927166228142,0.22831021205559052,0.0038858201578211376,13.820572137832642
Gen1_LogisticRegression,1,standard,smote_enn,select_k_best_12,0.9701946498716232,0.001384113246200659,0.9344453863685788,0.013067786295612331,0.8985718922427782,0.026321001626571847,0.9703188804943791,0.001393013533432198,0.049913030175781,0.002335746496741354,0.9998188035630593,4.7478580967504094e-05,0.09456295740876128,0.0042412177727470714,0.9790550296307472,0.011737902380231367,0.7682966437236759,0.04739640239277823,0.207823544486497,0.006829753039982867,135.78337574005127
Gen1_LogisticRegression,1,standard,smote_enn,mutual_info_5,0.9762075094911014,0.0015000576330388524,0.9260681766907265,0.018994037126825913,0.8757546251217138,0.03930990936526375,0.976381728259739,0.0015605088530645872,0.06044610118752649,0.0018885210631610922,0.9997795059068277,7.00391497396653e-05,0.11305844964411557,0.003186035489841369,0.9574325857612589,0.010321045778815674,0.7171216050560341,0.039187232885011,0.22642780955655914,0.004946810112375695,92.7502019405365
Gen1_LogisticRegression,1,standard,smote_enn,mutual_info_12,0.9713182207202264,0.00140713553462582,0.9350081434524335,0.01303649977260222,0.8985718922427782,0.026321001626571847,0.971444394662089,0.0014179360152403674,0.051780896796323264,0.0023792696225121484,0.9998190163608175,4.739987538150901e-05,0.09790884702901739,0.004312568985617749,0.9789803143762625,0.010956503922922712,0.7719761279590489,0.040421612936884774,0.211828024208285,0.00685744183506497,221.91910099983215
Gen1_LogisticRegression,1,robust,none,none,0.9762118984397288,0.0019535998678630083,0.945040972415101,0.010636139765022689,0.9137617656604998,0.023045288921131644,0.9763201791697023,0.001992970498413187,0.06294340487309429,0.0036567600900958867,0.9998469914509809,4.094504130710777e-05,0.11772748848803263,0.006243731215398687,0.9825355408780334,0.010090439010551741,0.7744034225685466,0.04234509427892962,0.23622319970418687,0.004803432958901255,3.733794927597046
Gen1_LogisticRegression,1,robust,none,select_k_best_5,0.977791919945577,0.0019108819030372504,0.9255981315550688,0.019798944771802388,0.8732229795520935,0.04136330379182086,0.9779732835580439,0.001978534939048468,0.06451286726923795,0.0032883932225875453,0.9997754096697259,7.347519079055777e-05,0.1200872889851327,0.0054207760460565505,0.9591585818040291,0.013081967616541361,0.7168127910173496,0.044496332166743834,0.2337041236563926,0.004681231219530239,2.0161542892456055
Gen1_LogisticRegression,1,robust,none,select_k_best_12,0.9738681998727206,0.0017768142346796635,0.9362853448656321,0.01771411344277886,0.8985718922427782,0.03652010481424966,0.9739987974884855,0.0018183321365102996,0.05664485181021321,0.002966293035079681,0.9998195541884078,6.52186696170818e-05,0.10654223471313011,0.005208423971058304,0.978740114711919,0.01215195569939707,0.7503548889000462,0.04976878490571299,0.22183906205455872,0.007099660896272202,2.251992702484131
Gen1_LogisticRegression,1,robust,none,mutual_info_5,0.9777392525620489,0.0014280346638270262,0.9268353762922275,0.0189673358341092,0.8757546251217138,0.03930990936526375,0.9779161274627413,0.0014935035632262408,0.06438261324860203,0.0019588194436961693,0.9997798553688186,6.991795284119771e-05,0.11991128704809392,0.003159143781457193,0.9571857626917082,0.010531856970658391,0.7183428166687047,0.039564304871627924,0.23390741249303218,0.0040689928285428095,73.84720301628113
Gen1_LogisticRegression,1,robust,none,mutual_info_12,0.9743465952731023,0.0012066815434693717,0.937788580147356,0.017104287771945455,0.9011035378123985,0.03509974477206037,0.9744736224823136,0.0012519428637220978,0.05767144948030165,0.0016992929969255248,0.9998241352003718,6.269362975368764e-05,0.1083912493360801,0.003027850647949514,0.978844700926573,0.011256351844726571,0.7459269502810218,0.05763780930328574,0.22431018345240566,0.005777322849291504,74.38245606422424
Gen1_LogisticRegression,1,robust,smote,none,0.9746406548311353,0.0016357064525644696,0.9455176142913885,0.008943398076827746,0.9162934112301201,0.01877361492617489,0.9747418173526569,0.001656911251534994,0.05932719374377454,0.00346751470275356,0.9998512094826078,3.3614802061971716e-05,0.11141020005293671,0.006047945890080599,0.9803752004630264,0.011739206982556816,0.7765399843131983,0.035762358971786826,0.2295093135736453,0.006465315662726395,6.227624416351318
Gen1_LogisticRegression,1,robust,smote,select_k_best_5,0.977432026158134,0.0020040056701489434,0.9254178731721927,0.01973405352402102,0.8732229795520935,0.04136330379182086,0.9776127667922921,0.0020733950557673526,0.06355329964102951,0.003234679386480243,0.999775336553814,7.347736767770423e-05,0.11842064432996728,0.005328890111590878,0.9589564131129918,0.012457938865471202,0.7176533633038319,0.04424208079351252,0.23189422301311474,0.004101717894542862,2.45742130279541
Gen1_LogisticRegression,1,robust,smote,select_k_best_12,0.9706554894774957,0.0017343512361530412,0.9359398292821295,0.014271118116007933,0.9011035378123985,0.029110793971534155,0.9707761207518605,0.0017544095596370786,0.05083311299090274,0.0026894383255229746,0.999823438727546,5.2329140231255366e-05,0.09622101083364598,0.004840065400611751,0.9788466711759082,0.011613702184735853,0.7467573516503455,0.058746896081098135,0.21007619148148132,0.007151965645072439,2.894009828567505
Gen1_LogisticRegression,1,robust,smote,mutual_info_5,0.9770150760385349,0.0015319002601823207,0.926472659549815,0.018967903069441683,0.8757546251217138,0.03930990936526375,0.9771906939779165,0.0015934782296422648,0.062473990415838176,0.0020624953024107077,0.999779692022436,6.997089862888156e-05,0.11659470052210215,0.0034339585150855046,0.9576388078972317,0.010328766885823576,0.7180814407122653,0.039668281401348954,0.2303050760563091,0.004692014056134698,74.92454981803894
Gen1_LogisticRegression,1,robust,smote,mutual_info_12,0.9714059996927735,0.0012539649446747536,0.9350521107538586,0.012899080020114842,0.8985718922427782,0.026321001626571847,0.9715323292649389,0.0012750984760513556,0.051904057571861326,0.0019312278295601029,0.9998190457877264,4.735698191506495e-05,0.09812986309056768,0.0034799526790061934,0.9789369464674291,0.010828400092030456,0.7531599378986968,0.05223718693020721,0.212096145087903,0.005609363400661608,76.87101364135742
Gen1_LogisticRegression,1,robust,smote_enn,none,0.9737365314138998,0.0016176357190534692,0.9475920180571746,0.009619040595874808,0.9213567023693606,0.020133699209122155,0.9738273337449886,0.0016403691243663402,0.05764842368365212,0.0031351361920467806,0.9998600992466609,3.597024162890046e-05,0.10848297924919,0.0054930647847535406,0.980453946762039,0.011642047054593062,0.7844189095275582,0.025765282275262247,0.22678578947457634,0.006056948413759932,253.71817111968994
Gen1_LogisticRegression,1,robust,smote_enn,select_k_best_5,0.9768658517852048,0.0020333388431539364,0.9251342951851633,0.019742070584869854,0.8732229795520935,0.04136330379182086,0.9770456108182332,0.0021013607638733184,0.06207327717995544,0.0031436414755661645,0.999775205128645,7.352408524996465e-05,0.11584914724752489,0.0052218344354744714,0.9589525100049331,0.01249215006631037,0.7177321910514578,0.04423622365472082,0.22909945576495802,0.004437773381684716,14.159685373306274
Gen1_LogisticRegression,1,robust,smote_enn,select_k_best_12,0.9698698676731989,0.0014179768602455775,0.9342827138334906,0.012960721022785317,0.8985718922427782,0.026321001626571847,0.9699935354242027,0.0014336126954082738,0.049392149239700936,0.002139341386619878,0.9998187531827144,4.745309078460019e-05,0.09362752671916952,0.0038785558935777744,0.9791376433177172,0.011637994961045024,0.7697686226210892,0.04506440223989911,0.20669261657463825,0.006207750114785515,116.00553798675537
Gen1_LogisticRegression,1,robust,smote_enn,mutual_info_5,0.9765059579977617,0.0015773126654659191,0.9262176595137899,0.018951335920903416,0.8757546251217138,0.03930990936526375,0.9766806939058661,0.00163873863013538,0.06119251810907552,0.0020252895767415963,0.9997795794504297,7.000177321807436e-05,0.11435992516714004,0.003390613806746131,0.9576177753182469,0.01035340297662953,0.7181313529158506,0.04017769740726254,0.22785396258241658,0.004669925739079296,85.18289184570312
Gen1_LogisticRegression,1,robust,smote_enn,mutual_info_12,0.9708003247821985,0.0014863315629307047,0.9347487481504686,0.012925978577328719,0.8985718922427782,0.026321001626571847,0.9709256040581591,0.0015036761320926838,0.050907464066620965,0.0022855236238348625,0.9998189305751504,4.739290773441937e-05,0.09634424647471,0.004122923992216174,0.978853274700856,0.011074306622589231,0.7737231342809023,0.038465020604803675,0.20995614316509484,0.006296598352647038,196.26308155059814
Gen1_DecisionTree,1,none,none,none,0.9927406789703527,0.0016681122955960713,0.9051721200852964,0.016031776153941718,0.8172995780590717,0.031394219810528715,0.9930446621115208,0.001649918174900491,0.1772896019765815,0.04353542295184798,0.9996813009748922,5.544000692290311e-05,0.2892860114140209,0.058286961009208556,0.9076750520746236,0.015701985542984822,0.7592672709510182,0.02827192338150465,0.37647991140514725,0.04983331051671981,25.703673124313354
Gen1_DecisionTree,1,none,none,select_k_best_5,0.989962474489236,0.0016737726157132157,0.9139382944443497,0.016824250814587285,0.8376501135994807,0.034940011092316814,0.9902264752892185,0.0017229570543956297,0.13182798414806335,0.01695106301428907,0.9997160091301737,6.142852287643499e-05,0.22715490263932042,0.02468630146759509,0.9073155728380226,0.027402910048433968,0.7820990735539921,0.032778545848173433,0.3290066364849147,0.018540793729051208,5.353928089141846
Gen1_DecisionTree,1,none,none,select_k_best_12,0.9924466194123196,0.0015167866105614237,0.9076169981488921,0.02172071467307531,0.8224926971762414,0.04342964176836409,0.9927412991215426,0.0015186270976891372,0.16888363781272958,0.02872069104639398,0.99969009360941,7.669494174594531e-05,0.2790936386180637,0.040323434194386915,0.9125223028033858,0.023950845775951305,0.7703620732423608,0.02789055027650748,0.36938186599287215,0.03550807204216113,9.86639404296875
Gen1_DecisionTree,1,none,none,mutual_info_5,0.9851302420505167,0.009376345476875693,0.9127816025348345,0.01688405097664266,0.840181759169101,0.04024698725678651,0.985381445900568,0.009444537193571977,0.11233810603050372,0.038545102550670514,0.999719477560919,6.96609579367648e-05,0.19520274406089316,0.06165272791611106,0.9109501362486719,0.02219825815194964,0.7754699993184848,0.025672433459564648,0.297715111504381,0.055978276872232925,77.84351515769958
Gen1_DecisionTree,1,none,none,mutual_info_12,0.9929469595558384,0.0019159960133908697,0.909114996408386,0.0171012018951552,0.8249918857513794,0.033889454430560094,0.9932381070653923,0.0019105801601826372,0.18358432231059435,0.04008506416985228,0.9996946528043752,6.009502171609857e-05,0.2982235102730947,0.05446570115646894,0.913841764917324,0.0195529245793661,0.7786906132664905,0.013615938486785573,0.38494855489230717,0.04572561881880754,82.12976431846619
Gen1_DecisionTree,1,none,smote,none,0.9911299348241128,0.0015118255796673973,0.9119957877021626,0.016845436783369982,0.8325868224602402,0.034892944714939846,0.9914047529440853,0.0015619748835587713,0.14661590769938487,0.018716610128448077,0.9997074766250508,6.136556764184503e-05,0.24851472342922984,0.026130755114933263,0.8952583812559676,0.022746590087707165,0.3362391290765935,0.045315901450754224,0.3461305848670184,0.018526030395459435,66.23781371116638
Gen1_DecisionTree,1,none,smote,select_k_best_5,0.9759046720358139,0.008423031636632689,0.9043861983835951,0.028494037424566698,0.8326192794547225,0.05365697817123413,0.9761531173124677,0.008406550769509134,0.06366033342513931,0.02115901046146899,0.9997025394562608,9.704741946721967e-05,0.11748749571543735,0.036405360979940626,0.9123274276741811,0.029448506152667517,0.5021401121932787,0.07273618426735572,0.22365974196863955,0.04210178260552829,11.153282403945923
Gen1_DecisionTree,1,none,smote,select_k_best_12,0.9811319098509952,0.006658577516180692,0.9209529088868763,0.026136950476288064,0.8605647517039922,0.05407167733047676,0.9813410660697605,0.006700372224496711,0.08164509454673469,0.02357330218494771,0.9997538649384904,9.533546584434997e-05,0.14803152865063843,0.039496371613799264,0.9253843176260365,0.037527113165290386,0.32944313762441124,0.03976656883976756,0.2586489098913907,0.03966009990835198,26.014655590057373
Gen1_DecisionTree,1,none,smote,mutual_info_5,0.9744124295025127,0.002429115549909176,0.9048212515428705,0.01874917157043761,0.8349886400519312,0.0377141896188655,0.97465386303381,0.002439167297222468,0.05441634906325632,0.00521548594166716,0.9997068978603544,6.687874686059813e-05,0.10212323547724071,0.009248902400045098,0.9106279281816707,0.01636480214755309,0.4745478958841961,0.07157828519816718,0.20912521453031357,0.0126700846328487,85.29452538490295
Gen1_DecisionTree,1,none,smote,mutual_info_12,0.9831683820140886,0.0026587394425854707,0.9156223162018392,0.030450641654481886,0.8478416098669264,0.06128148735185529,0.983403022536752,0.0026787818804340914,0.08278143011905639,0.011958786205715584,0.9997318848399113,0.00010824461341738387,0.15060794419806253,0.02031043342286315,0.9317267115298232,0.02826828135154749,0.341350806954426,0.0585533306651751,0.2612819348185395,0.024680328391649985,97.56266617774963
Gen1_DecisionTree,1,none,smote_enn,none,0.9914547170225372,0.001438249826550657,0.9147343942446844,0.027584465317756567,0.8377474845829276,0.0565428791234617,0.9917213039064411,0.0015291280498822798,0.15165969100669224,0.015757697385796552,0.9997164993521175,9.907589494093398e-05,0.2559433610522265,0.020912648180185803,0.9005269015497765,0.03923551254873,0.3456905696660414,0.04204258047452439,0.3531740708575594,0.012302880187830444,303.6197624206543
Gen1_DecisionTree,1,none,smote_enn,select_k_best_5,0.9748908249028945,0.009034577990863065,0.9038783951954998,0.024187996168189157,0.8326192794547225,0.04305339266584967,0.9751375109362774,0.00901105616199323,0.061905741568897235,0.0219180163084194,0.9997021240136503,7.921110626279244e-05,0.11440486349680216,0.03774714694407805,0.9142689841777072,0.025301848658492655,0.5842181418479259,0.13329646234708303,0.22013507005550598,0.0435511669068727,22.25459122657776
Gen1_DecisionTree,1,none,smote_enn,select_k_best_12,0.9816366389431412,0.006581585178036641,0.9249965853923937,0.026079695748257924,0.868159688412853,0.05561784207160554,0.9818334823719346,0.006647245487546731,0.08425991519725812,0.02333638931452597,0.9997675803257889,9.753679099865343e-05,0.15241196840711072,0.03882007260746398,0.9245383244549391,0.04073277222780396,0.42191040165788396,0.14940999472545743,0.26393518258009346,0.036761063723211425,132.61758065223694
Gen1_DecisionTree,1,none,smote_enn,mutual_info_5,0.9666615462266014,0.0036692083016125923,0.9035150448613859,0.017155494937314,0.8401493021746186,0.03432440342101516,0.9668807875481533,0.0036787604595990425,0.04254430709790826,0.0047137813089783145,0.9997136262065718,6.178184615751592e-05,0.08094793343741838,0.0086058066340805,0.9212606843968952,0.016447772950152303,0.5213095291425546,0.12033888750567259,0.1844372405216404,0.012656906530497633,95.33741545677185
Gen1_DecisionTree,1,none,smote_enn,mutual_info_12,0.9824924839254756,0.002642803147323831,0.9216181316893903,0.029067648950563765,0.8605322947095099,0.058086922035057525,0.9827039686692706,0.0026459574921494566,0.08072499184462426,0.01139464539266637,0.9997540039023219,0.00010275799104148921,0.14741554303797988,0.019552558195707358,0.9406656095341231,0.020396495230591737,0.4662801159391606,0.15809806381105018,0.25997599308009256,0.024526930067562805,202.71876859664917
Gen1_KNN,1,standard,none,none,0.9994996598564814,4.02253786122838e-05,0.8806441228662175,0.011120199333761549,0.76137617656605,0.02226407876752866,0.9999120691663848,4.611106936938367e-05,0.9387567204301075,0.029611908077858847,0.9995868610960933,3.778237354323518e-05,0.8402564098756257,0.013342725087374,0.9199005466964227,0.016920098986647425,0.8632422668757693,0.019106874379937553,0.8449105005994229,0.0135087294179661,31.30406165122986
Gen1_KNN,1,standard,none,select_k_best_5,0.9995259935482455,4.727042337669676e-05,0.8883039734190723,0.015105100556367263,0.7766958779617007,0.03026203556609804,0.9999120688764437,6.951597782232164e-05,0.9417100909842844,0.04048924454706839,0.9996132244816905,5.307128083353935e-05,0.8500460303001249,0.013541949516723389,0.9135922575823743,0.019288022490332582,0.8512327311733813,0.011087785044380719,0.8543862402656496,0.01356680582488592,6.16982889175415
Gen1_KNN,1,standard,none,select_k_best_12,0.9995523272400098,2.2379334695034627e-05,0.8958989101762566,0.012964448752528186,0.7918857513794222,0.02598457599044594,0.9999120689730907,5.8986185386449655e-05,0.9421341902632886,0.034243134168093915,0.9996395855521578,4.5219581777121095e-05,0.8595018391570116,0.005360343246142194,0.9212146640351616,0.01627138960094543,0.8693497899910471,0.010967167796465163,0.863033261704266,0.00548521915834327,40.63440823554993
